doc_id,source_filename,year,epoch,route,extract_status,structured_status,embedding_status,metrics_status,processed_present,structured_present,embedding_present,upstream_complete
jae_536365fa2655,2003_High-School-Agricultural-Communications-Competencies-A-Natioinal-Delphi-Study.pdf,2003,2000-2004,Route_A_Modern,success,success,success,success,1,1,1,1
jae_01534ca19211,2003_Identifying-Competencies-For-Volunteer-Administrators-For-The-Coming-Decade-A-National-Delphi-Study.pdf,2003,2000-2004,Route_A_Modern,success,success,success,success,1,1,1,1
jae_0b6f3c5d41b2,2003_Is-Experiential-Learning-Authentic-.pdf,2003,2000-2004,Route_A_Modern,success,success,success,success,1,1,1,1
jae_6f49f3221148,2003_Problems-In-Recruiting-Students-Into-Agricultural-Education-Programs-A-Delphi-Study-Of-Agriculture-Teacher-Perceptions.pdf,2003,2000-2004,Route_A_Modern,success,success,success,success,1,1,1,1
jae_3377e24b2157,2003_Recruitment-Strategies-And-Activities-Used-By-Agriculture-Teachers.pdf,2003,2000-2004,Route_A_Modern,success,success,success,success,1,1,1,1
jae_8ebcd270ad77,2003_Relationship-Of-Instructional-Supervision-With-Agriculture-Teachers-Job-Satisfaction-And-Their-Intention-To-Remain-In-The-Teaching-Profession.pdf,2003,2000-2004,Route_A_Modern,success,success,success,success,1,1,1,1
jae_8487713919b5,2003_Structuring-Agricultural-Education-Research-Using-Conceptual-And-Theoretical-Frameworks.pdf,2003,2000-2004,Route_A_Modern,success,success,success,success,1,1,1,1
jae_a14a6fcc0013,2003_Student-Misbehavior-In-Agricultural-Education-A-Comparative-Study.pdf,2003,2000-2004,Route_A_Modern,success,success,success,success,1,1,1,1
jae_709d66750167,2003_Supervisory-Practices-Used-By-Teacher-Educators-in-Agriculture.pdf,2003,2000-2004,Route_A_Modern,success,success,success,success,1,1,1,1
jae_844b07d18409,2003_Teacher-Burnout-In-Agricultural-Education.pdf,2003,2000-2004,Route_A_Modern,success,success,success,success,1,1,1,1
jae_88f317f47002,2003_Technology-Integration-By-Agriscience-Teachers-In-The-Teaching-Learning-Process.pdf,2003,2000-2004,Route_A_Modern,success,success,success,success,1,1,1,1
jae_8a24230831b0,2003_The-Effects-Of-Delivery-Mode-Upon-Survey-Response-Rate-And-Perceived-Attitudes-Of-Texas-Agri-Science-Teachers.pdf,2003,2000-2004,Route_A_Modern,success,success,success,success,1,1,1,1
jae_7fc8dda0d246,2003_The-Effects-Of-Service-Learning-On-Leadership-Life-Skills-Of-4-H-Members.pdf,2003,2000-2004,Route_A_Modern,success,success,success,success,1,1,1,1
jae_f80c286403dc,2003_The-Future-Role-Of-Instructional-Technology-In-Agricultural-Education-In-North-Carolina-And-Virgina.pdf,2003,2000-2004,Route_A_Modern,success,success,success,success,1,1,1,1
jae_e9c2a46108cc,2003_The-Impact-Of-Raising-And-Exhibiting-Selected-4-H-Livestock-Projects-On-The-Development-Of-Life-And-Project-Skills.pdf,2003,2000-2004,Route_A_Modern,success,success,success,success,1,1,1,1
jae_9025fc522c50,2003_University-Women-In-Agricultural-And-Extension-Education-Committed-To-The-Profession-And-Seeking-Solutions-To-Challenges.pdf,2003,2000-2004,Route_A_Modern,success,success,success,success,1,1,1,1
jae_9c9e8bc4ee6d,2004_A-HISTORY-OF-LEADERSHIP-DEVELOPMENT-THROUGH-PARLIAMENTARY-PROCEDURE-INSTRUCTION-AND-AND-EVENTS-IN-AGRICULTURAL-EDUCATION-AND-FFA.pdf,2004,2000-2004,Route_A_Modern,success,success,success,success,1,1,1,1
jae_8947231abb8a,2004_A-QUALITATIVE-CASE-STUDY-ANALYSIS-OF-THE-SMALL-FARMERS-OUTREACH-TRAINING-AND-TECHNICAL-ASSISTANCE-2501-PROGRAM-FROM-1994-2001-IMPLICATIONS-FOR-AFRICAN-AMERICAN-FARMERS.pdf,2004,2000-2004,Route_A_Modern,success,success,success,success,1,1,1,1
jae_a132fd29008d,2004_A-TRI-STATE-NEEDS-ASSESSMENT-OF-EMOTIONAL-INTELLIGENCE-IN-AGRICULTURAL-EDUCATION.pdf,2004,2000-2004,Route_A_Modern,success,success,success,success,1,1,1,1
jae_4d9438071c6c,2004_ACCOUNTABILITY-NOT-A-DESTINATION-BUT-A-NEVER-ENDING-JOURNEY.pdf,2004,2000-2004,Route_A_Modern,success,success,success,success,1,1,1,1
jae_76d3c61a9ae9,2004_AGRICULTURE-TEACHER-EDUCATION-PROGRAMS-A-SYNTHESIS-OF-THE-LITERATURE.pdf,2004,2000-2004,Route_A_Modern,success,success,success,success,1,1,1,1
jae_0230ba1dfb26,2004_AN-ASSESSMENT-OF-FOOD-AND-FIBER-SYSTEMS-KNOWLEDGE-IN-SELECTED-OKLAHOMA-HIGH-SCHOOLS.pdf,2004,2000-2004,Route_A_Modern,success,success,success,success,1,1,1,1
jae_530b5421fa47,2004_AN-EXPLORATION-OF-THE-OUTCOMES-OF-UTILIZING-ILL-STRUCTURED-PROBLEMS-IN-PRE-SERVICE-TEACHER-PREPARATION.pdf,2004,2000-2004,Route_A_Modern,success,success,success,success,1,1,1,1
jae_ff4468e7e1b9,2004_AN-INVESTIGATION-INTO-THE-PERCEIVED-FARM-MANAGEMENT-AND-MARKETING-EDUCATIONAL-NEEDS-OF-FARM-OPERATORS-IN-JORDAN.pdf,2004,2000-2004,Route_A_Modern,success,success,success,success,1,1,1,1
jae_9c69eafbc90a,2004_CHARACTERISTICS-OF-EFFECTIVE-AGRICULTURE-TEACHERS.pdf,2004,2000-2004,Route_A_Modern,success,success,success,success,1,1,1,1
jae_e822c81c597f,2004_COMPUTER-EXPERIENCES-SELF-EFFICACY-AND-KNOWLEDGE-OF-UNDERGRADUATE-STUDENTS-ENTERING-A-LAND-GRANT-COLLEGE-OF-AGRICULTURE-BY-YEAR-AND-GENDER.pdf,2004,2000-2004,Route_A_Modern,success,success,success,success,1,1,1,1
jae_653289e19c31,2004_CRITICAL-WATER-RELATED-CURRICULUM-NEEDS-AS-PERCEIVED-BY-AGRICULTURAL-SCIENCE-TEACHERS-IN-PROGRAMS-LOCATED-WITHIN-THE-BOUNDARIES-OF-THE-OGALLALA-AQUIFER.pdf,2004,2000-2004,Route_A_Modern,success,success,success,success,1,1,1,1
jae_4b87ef2cdcc8,2004_CULTIVATING-CULTURAL-COMPETENCE-IN-AGRICULTURAL-EDUCATION-THROUGH-COMMUNITY-BASED-SERVICE-LEARNING.pdf,2004,2000-2004,Route_A_Modern,success,success,success,success,1,1,1,1
jae_c7a6ad9a038c,2004_DEVELOPING-TRANSPARENT-AND-DIALOGIC-SYSTEMS-FOR-FACULTY-PERFORMANCE-ASSESSMENT-AND-EVALUATION-IN-A-COLLEGE-OF-AGRICULTURAL-CONSUMER-AND-ENVIRONMENTAL-SCIENCES.pdf,2004,2000-2004,Route_A_Modern,success,success,success,success,1,1,1,1
jae_1292819330c8,2004_EDUCATIONAL-INTERESTS-OF-SECONDARY-AGRICULTURAL-EDUCATION-TEACHERS-IN-GEORGIA-IMPLICATIONS-FOR-THE-DELIVERY-OF-EDUCATIONAL-PROGRAMMING-AT-A-DISTANCE.pdf,2004,2000-2004,Route_A_Modern,success,success,success,success,1,1,1,1
jae_8914285880bb,2004_EFFECTS-OF-THINKING-ALOUD-PAIR-PROBLEM-SOLVING-ON-THE-TROUBLESHOOTING-PERFORMANCE-OF-UNDERGRADUATE-AGRICULTURE-STUDENTS-IN-A-POWER-TECHNOLOGY-COURSE.pdf,2004,2000-2004,Route_A_Modern,success,success,success,success,1,1,1,1
jae_fd99c4589b69,2004_ENGAGING-STUDENTS-IN-THE-AGRICULTURAL-EDUCATION-MODEL-FACTORS-AFFECTING-STUDENT-PARTICIPATION-IN-THE-NATIONAL-FFA-ORGANIZATION.pdf,2004,2000-2004,Route_A_Modern,success,success,success,success,1,1,1,1
jae_9cce19b59726,2004_FACTORS-EXPLAINING-JOB-SATISFACTION-AMONG-FACULTY.pdf,2004,2000-2004,Route_A_Modern,success,success,success,success,1,1,1,1
jae_296d4e8025d4,2004_FACTORS-RELATED-TO-THE-INTENT-OF-PROFESSIONALS-IN-AGRICULTURAL-AND-EXTENSION-EDUCATION-TO-ENROLL-IN-AN-ON-LINE-MASTER-S-DEGREE-PROGRAM.pdf,2004,2000-2004,Route_A_Modern,success,success,success,success,1,1,1,1
jae_076c02b5e1f7,2004_FEMALE-LEADERSHIP-IN-RURAL-FLORIDA-FFA-CHAPTERS.pdf,2004,2000-2004,Route_A_Modern,success,success,success,success,1,1,1,1
jae_dc297381693f,2004_GLOBAL-PERSPECTIVES-AND-ATTITUDES-TOWARD-CULTURAL-DIVERSITY-AMONG-SUMMER-AGRICULTURE-STUDENTS-AT-THE-OHIO-STATE-UNIVERSITY.pdf,2004,2000-2004,Route_A_Modern,success,success,success,success,1,1,1,1
jae_ae418afb3476,2004_IDENTIFYING-SOURCES-OF-MOTIVATION-OF-ADULT-RURAL-WORKERS.pdf,2004,2000-2004,Route_A_Modern,success,success,success,success,1,1,1,1
jae_759675ce359e,2004_INQUIRY-BASED-INSTRUCTION-IN-SECONDARY-AGRICULTURAL-EDUCATION-PROBLEM-SOLVING-AN-OLD-FRIEND-REVISITED.pdf,2004,2000-2004,Route_A_Modern,success,success,success,success,1,1,1,1
jae_19d03749b0db,2004_INSERVICE-NEEDS-OF-TRADITIONALLY-AND-ALTERNATIVELY-CERTIFIED-AGRICULTURE-TEACHERS.pdf,2004,2000-2004,Route_A_Modern,success,success,success,success,1,1,1,1
jae_5f388371c047,2004_JOB-SATISFACTION-AND-RETENTION-OF-SECONDARY-AGRICULTURE-TEACHERS.pdf,2004,2000-2004,Route_A_Modern,success,success,success,success,1,1,1,1
jae_c5b4a7787297,2004_KENTUCKY-4-H-AGENTS-PERCEPTIONS-OF-THEIR-LEVELS-OF-COMPETENCY-AND-FREQUENCY-OF-USE-OF-VOLUNTEER-ADMINISTRATION-FUNCTION.pdf,2004,2000-2004,Route_A_Modern,success,success,success,success,1,1,1,1
jae_2dc295cc5e57,2004_KNOWLEDGE-AND-PERCEPTIONS-OF-VIRGINIA-SECONDARY-AGRICULTURE-EDUCATORS-TOWARD-THE-AGRICULTURAL-TECHNOLOGY-PROGRAM-AT-VIRGINIA-TECH.pdf,2004,2000-2004,Route_A_Modern,success,success,success,success,1,1,1,1
jae_f3010a6951e2,2004_LEADERSHIP-SKILLS-AND-COMPETENCIES-FOR-EXTENSION-DIRECTORS-AND-ADMINISTRATORS.pdf,2004,2000-2004,Route_A_Modern,success,success,success,success,1,1,1,1
jae_6ddd7c2a0bf1,2004_LOUISIANA-MASS-MEDIA-PERCEPTIONS-OF-THE-LSU-AGCENTER-COMMUNICATIONS-EFFORT.pdf,2004,2000-2004,Route_A_Modern,success,success,success,success,1,1,1,1
jae_c565b1ca0b25,2004_PERCEPTIONS-OF-SCIENCE-TEACHERS-REGARDING-THE-INTEGRATION-OF-SCIENCE-INTO-THE-AGRICULTURAL-EDUCATION-CURRICULUM.pdf,2004,2000-2004,Route_A_Modern,success,success,success,success,1,1,1,1
jae_6253ac7a3770,2004_PERSEVERANCE-OF-AGRICULTURAL-EDUCATORS-BY-ACADEMIC-ATTAINMENT.pdf,2004,2000-2004,Route_A_Modern,success,success,success,success,1,1,1,1
jae_26df4174adcb,2004_PRACTICES-IN-STUDENT-EVALUATION-OF-DISTANCE-EDUCATION-COURSES-AMONG-LAND-GRANT-INSTITUTIONS.pdf,2004,2000-2004,Route_A_Modern,success,success,success,success,1,1,1,1
jae_156ac35e8b30,2004_RELATIONSHIPS-BETWEEN-SELECTED-DEMOGRAPHIC-CHARACTERISTICS-AND-THE-QUALITY-OF-LIFE-OF-ADOLESCENTS-IN-A-RURAL-WEST-TEXAS-COMMUNITY.pdf,2004,2000-2004,Route_A_Modern,success,success,success,success,1,1,1,1
jae_5669dcc35d15,2004_SOLUTIONS-TO-RECRUITMENT-ISSUES-OF-HIGH-SCHOOL-AGRICULTURAL-EDUCATION-PROGRAMS.pdf,2004,2000-2004,Route_A_Modern,success,success,success,success,1,1,1,1
jae_020cebd5784f,2004_SUPERVISORY-PRACTICES-USED-BY-TEACHER-EDUCATORS-IN-AGRICULTURE-A-COMPARISON-OF-DOCTORAL-RESEARCH-EXTENSIVE-AND-RESEARCH-NON-EXTENSIVE-INSTITUTIONS.pdf,2004,2000-2004,Route_A_Modern,success,success,success,success,1,1,1,1
jae_1eed26f9dd31,2004_THE-INFLUENCE-OF-FOUNDATIONAL-AND-EXPRESSED-VALUES-ON-PERSONAL-BEHAVIORS-OF-TEACHERS.pdf,2004,2000-2004,Route_A_Modern,success,success,success,success,1,1,1,1
jae_8edd55c767e4,2005_A-Case-Study-Comparison-Between-Web-Based-And-Traditional-Graduate-Level-Academic-Leadership-Instruction.pdf,2005,2005-2009,Route_A_Modern,success,success,success,success,1,1,1,1
jae_3f941230dae5,2005_A-Comparison-Of-National-Leaders-Strategic-Thinking-To-The-Strategic-Intentions-Of-The-Agricultural-Education-Profession.pdf,2005,2005-2009,Route_A_Modern,success,success,success,success,1,1,1,1
jae_4312a33e5e1d,2005_A-Description-Of-The-Characteristics-Attributed-To-Students-Decisions-To-Teach-Agriscience.pdf,2005,2005-2009,Route_A_Modern,success,success,success,success,1,1,1,1
jae_7b4fc6788c8c,2005_A-Document-Analysis-Of-The-Pedagogical-Knowledge-Espoused-In-Agriculture-Teaching-Methods-Courses.pdf,2005,2005-2009,Route_A_Modern,success,success,success,success,1,1,1,1
jae_e83f17993063,2005_A-Summary-Of-Distance-Education-In-University-Agricultural-Education-Departments.pdf,2005,2005-2009,Route_A_Modern,success,success,success,success,1,1,1,1
jae_7af405404085,2005_An-Examination-Of-The-Food-Safety-Information-Sources-And-Channels-Utilized-And-Trusted-By-Residents-Of-Lubbock-Texas.pdf,2005,2005-2009,Route_A_Modern,success,success,success,success,1,1,1,1
jae_8c3787f20efe,2005_Attitudes-Value-And-Preparation-Of-University-Faculty-And-Administrators-For-Advising.pdf,2005,2005-2009,Route_A_Modern,success,success,success,success,1,1,1,1
jae_1fa181f46a1d,2005_Authenticated-Writing-Competence-Of-Agricultural-Education-Graduate-Students-A-Comparison-Of-Distance-And-On-Campus-Students.pdf,2005,2005-2009,Route_A_Modern,success,success,success,success,1,1,1,1
jae_3bb8e7d0deeb,2005_Barriers-Perceived-By-Administrators-And-Faculty-Regarding-The-Use-Of-Distance-Education-Technologies-In-Preservice-Programs-For-Secondary-Agricultural-Education-Teachers.pdf,2005,2005-2009,Route_A_Modern,success,success,success,success,1,1,1,1
jae_53f20f66efe2,2005_Comparative-Assessment-Of-Student-Agricultural-Literacy-In-Selected-Agriculture-In-The-Classroom-Programs.pdf,2005,2005-2009,Route_A_Modern,success,success,success,success,1,1,1,1
jae_68306365d555,2005_Contributions-Of-Agricultural-Education-FFA-And-4-H-to-Student-Leadership-In-Agricultural-Colleges.pdf,2005,2005-2009,Route_A_Modern,success,success,success,success,1,1,1,1
jae_8af86a47d39e,2005_Critical-Thinking-Skills-Of-Selected-Youth-Leaders-The-Efficacy-Of-Critical-Thinking-Dispositions-Leadership-And-Academic-Performance.pdf,2005,2005-2009,Route_A_Modern,success,success,success,success,1,1,1,1
jae_15b5f43c9169,2005_Economic-Impact-Of-Supervised-Agricultural-Experience-In-Iowa-A-Trend-Study.pdf,2005,2005-2009,Route_A_Modern,success,success,success,success,1,1,1,1
jae_2956bc386ef2,2005_Educational-Opportunities-For-Agricultural-Distance-Programs.pdf,2005,2005-2009,Route_A_Modern,success,success,success,success,1,1,1,1
jae_dc068900fa8e,2005_Evaluation-Of-The-Distance-Education-Degree-Program-Available-To-Students-Through-The-College-Of-Agricultural-And-Life-Sciences.pdf,2005,2005-2009,Route_A_Modern,success,success,success,success,1,1,1,1
jae_556043944b43,2005_Extension-Leaders-Self-Evaluation-Of-Leadership-Skill-Areas.pdf,2005,2005-2009,Route_A_Modern,success,success,success,success,1,1,1,1
jae_6e3589efab10,2005_Factors-Associated-With-Faculty-Use-Of-Web-Based-Instruction-In-Higher-Education.pdf,2005,2005-2009,Route_A_Modern,success,success,success,success,1,1,1,1
jae_0557be0e7010,2005_Factors-Influencing-Career-Choice-Of-Urban-Agricultural-Education-Students.pdf,2005,2005-2009,Route_A_Modern,success,success,success,success,1,1,1,1
jae_0f6b8da26b01,2005_Influence-Of-The-Organizational-Environment-Of-The-Induction-Stage-Of-Teaching.pdf,2005,2005-2009,Route_A_Modern,success,success,success,success,1,1,1,1
jae_5f018fc12e74,2005_Learning-For-Life.pdf,2005,2005-2009,Route_A_Modern,success,success,success,success,1,1,1,1
jae_cafd20318ddb,2005_Master-s-Level-Agricultural-Communications-Curriculum-A-National-Delphi-Study.pdf,2005,2005-2009,Route_A_Modern,success,success,success,success,1,1,1,1
jae_922ade160062,2005_Mentoring-First-Year-Agricultural-Educators-Examining-A-State-Mandated-Induction-Program.pdf,2005,2005-2009,Route_A_Modern,success,success,success,success,1,1,1,1
jae_e03acffdc632,2005_Modeling-Higher-Order-Thinking-The-Alignment-Between-Objectives-Classroom-Discourse-And-Assessment.pdf,2005,2005-2009,Route_A_Modern,success,success,success,success,1,1,1,1
jae_47b7cf72b4e4,2005_National-FFA-Officer-Candidate-Preparation-Developing-Future-Leaders-For-Society.pdf,2005,2005-2009,Route_A_Modern,success,success,success,success,1,1,1,1
jae_065ce272043f,2005_Perceptions-Of-Graduate-Students-Taking-On-Line-And-On-Campus-Courses.pdf,2005,2005-2009,Route_A_Modern,success,success,success,success,1,1,1,1
jae_a4926da1dc14,2005_Preparation-Of-Pre-Service-Teachers-In-Agricultural-Mehanics.pdf,2005,2005-2009,Route_A_Modern,success,success,success,success,1,1,1,1
jae_b0f1dc15b001,2005_Problems-Facing-Beginning-Agriculture-Teachers.pdf,2005,2005-2009,Route_A_Modern,success,success,success,success,1,1,1,1
jae_686c56eaaac5,2005_Process-And-Product-Variables-For-The-Study-Of-Reading-In-Secondary-Agriscience.pdf,2005,2005-2009,Route_A_Modern,success,success,success,success,1,1,1,1
jae_0239eeb013c5,2005_The-Aspirations-Of-Farm-Parents-And-Pre-Adolescent-Children-For-Generational-Succession-Of-The-Family-Farm.pdf,2005,2005-2009,Route_A_Modern,success,success,success,success,1,1,1,1
jae_315bc171c90a,2005_The-Influence-Of-Learning-Styles-On-Student-Attitudes-And-Achievement-When-An-Illustrated-Web-Lecture-Is-Used-In-An-Online-Learning-Environment.pdf,2005,2005-2009,Route_A_Modern,success,success,success,success,1,1,1,1
jae_ca8e5fd786db,2005_The-Relationship-Of-Self-Efficacy-Motivation-And-Critical-Thinking-Disposition-To-Achievement-And-Attitudes-When-An-Illustrated-Web-Lecture-Is-Used-In-An-Online-Learning-Environment.pdf,2005,2005-2009,Route_A_Modern,success,success,success,success,1,1,1,1
jae_618e9ed1c70f,2005_The-Relationships-Between-Selected-Demographic-Factors-And-The-Level-Of-Job-Satisfaction-Of-Extension-Agents.pdf,2005,2005-2009,Route_A_Modern,success,success,success,success,1,1,1,1
jae_69f994271a8b,2005_Trends-In-Learner-Characteristics-And-Program-Related-Experiences-Associated-With-Two-Off-Campus-Agriculture-Degree-Programs.pdf,2005,2005-2009,Route_A_Modern,success,success,success,success,1,1,1,1
jae_c89a326e4b14,2005_Unethical-Practices-Observed-At-Youth-Livestock-Exhibitions-By-Ohio-Secondary-Agricultural-Educators.pdf,2005,2005-2009,Route_A_Modern,success,success,success,success,1,1,1,1
jae_9ab1a81c3203,2006_A-CASE-STUDY-OF-WOMEN-S-EXPERIENCES-IN-A-PRESERVICE-TEACHER-PREPARATION-PROGRAM.pdf,2006,2005-2009,Route_A_Modern,success,success,success,success,1,1,1,1
jae_bff3748bf635,2006_A-COMPARISON-OF-STUDENT-TEACHERS-PERCEPTIONS-OF-IMPORTANT-ELEMENTS-OF-THE-STUDENT-TEACHING-EXPERIENCE-BEFORE-AND-AFTER-A-12-WEEK-FIELD-EXPERIENCE.pdf,2006,2005-2009,Route_A_Modern,success,success,success,success,1,1,1,1
jae_11f819a80851,2006_A-DELPHI-STUDY-OF-AGRICULTURAL-PRACTITIONERS-OPINIONS-NECESSARY-EXPERIENCES-FOR-INCLUSION-IN-AN-UNDERGRADUATE-SUSTAINABLE-AGRICULTURAL-MAJOR.pdf,2006,2005-2009,Route_A_Modern,success,success,success,success,1,1,1,1
jae_4fe04a332cd7,2006_A-DELPHI-STUDY-OF-TEACHERS-AND-PROFESSIONALS-PERCEPTIONS-REGARDING-THE-IMPACT-OF-THE-NO-CHILD-LEFT-BEHIND-LEGISLATION-ON-SECONDARY-AGRICULTURAL-EDUCATION-PROGRAMS.pdf,2006,2005-2009,Route_A_Modern,success,success,success,success,1,1,1,1
jae_3b268eff46a8,2006_A-HISTORICAL-ANALYSIS-OF-H-M-HAMLIN-AND-THE-COMMUNITY-SCHOOL-CONCEPT.pdf,2006,2005-2009,Route_A_Modern,success,success,success,success,1,1,1,1
jae_900d6e0ca934,2006_A-LONGITUDINAL-EXAMINATION-OF-TEACHING-EFFICACY-OF-AGRICULTURAL-SCIENCE-STUDENT-TEACHERS.pdf,2006,2005-2009,Route_A_Modern,success,success,success,success,1,1,1,1
jae_5fab8b412d8d,2006_A-PHILOSOPHICAL-EXAMINATION-OF-EXPERIENTIAL-LEARNING-THEORY-FOR-AGRICULTURAL-EDUCATORS.pdf,2006,2005-2009,Route_A_Modern,success,success,success,success,1,1,1,1
jae_5a8045331d88,2006_A-PHILOSOPHICAL-FRAMEWORK-FOR-AGRICULTURAL-EDUCATION-RESEARCH.pdf,2006,2005-2009,Route_A_Modern,success,success,success,success,1,1,1,1
jae_3ce1f6bcd29f,2006_A-SYNTHESIS-OF-LEADERSHIP-DEVELOPMENT-RESEARCH-IN-AGRICULTURAL-EDUCATION-1988-2003.pdf,2006,2005-2009,Route_A_Modern,success,success,success,success,1,1,1,1
jae_f00d75c5d4f0,2006_AGRISCIENCE-TEACHERS-ATTITUDES-TOWARD-IMPLEMENTATION-OF-CONTENT-AREA-READING-STRATEGIES.pdf,2006,2005-2009,Route_A_Modern,success,success,success,success,1,1,1,1
jae_dfa128b4468f,2006_BEGINNING-AND-MENTOR-AGRICULTURE-TEACHERS-PERCEPTIONS-OF-PSYCHOSOCIAL-ASSISTANCE-SIMILARITIES-AND-SATISFACTION.pdf,2006,2005-2009,Route_A_Modern,success,success,success,success,1,1,1,1
jae_c7ea94d9051d,2006_CAREER-ASPIRATIONS-OF-SELECTED-FFA-MEMBERS.pdf,2006,2005-2009,Route_A_Modern,success,success,success,success,1,1,1,1
jae_9d34f01a195a,2006_CHALLENGES-EXPERIENCED-BY-NEW-MEXICO-AGRICULTURAL-EDUCATION-TEACHERS-IN-INCLUDING-SPECIAL-NEEDS-STUDENTS.pdf,2006,2005-2009,Route_A_Modern,success,success,success,success,1,1,1,1
jae_75748aef513b,2006_CHALLENGES-OF-SERVICE-LEARNING-IN-TENNESSEE-4-H-YOUTH-DEVELOPMENT-A-DELPHI-STUDY.pdf,2006,2005-2009,Route_A_Modern,success,success,success,success,1,1,1,1
jae_4769f63288fc,2006_COMPARISON-OF-TEACHER-EFFICACY-AMONG-TRADITIONALLY-AND-ALTERNATIVELY-CERTIFIED-AGRICULTURE-TEACHERS.pdf,2006,2005-2009,Route_A_Modern,success,success,success,success,1,1,1,1
jae_4d32189d7d87,2006_CONTENT-AREA-READING-STRATEGIES-AND-TEXTBOOK-USE-IN-AGRICULTURAL-EDUCATION.pdf,2006,2005-2009,Route_A_Modern,success,success,success,success,1,1,1,1
jae_e00d4eced67f,2006_CREATIVE-THINKING-AND-LEARNING-STYLES-IN-UNDERGRADUATE-AGRICULTURE-STUDENTS.pdf,2006,2005-2009,Route_A_Modern,success,success,success,success,1,1,1,1
jae_a1f966257967,2006_DEVELOPING-A-MODEL-OF-COOPERATING-TEACHER-EFFECTIVENESS.pdf,2006,2005-2009,Route_A_Modern,success,success,success,success,1,1,1,1
jae_97ef683f3a0c,2006_EDUCATIONAL-VALUE-OF-4-H-COMPETITIVE-EVENTS-AS-PERCEIVED-BY-PARENTS-OF-4-H-PARTICIPANTS.pdf,2006,2005-2009,Route_A_Modern,success,success,success,success,1,1,1,1
jae_c478d56db4a8,2006_EFFECTS-OF-A-MATH-ENHANCED-CURRICULUM-AND-INSTRUCTIONAL-APPROACH-ON-THE-MATHEMATICS-ACHIEVEMENT-OF-AGRICULTURAL-POWER-AND-TECHNOLOGY-STUDENTS-AN-EXPERIMENTAL-STUDY.pdf,2006,2005-2009,Route_A_Modern,success,success,success,success,1,1,1,1
jae_ea907c18013e,2006_EFFECTS-OF-INVESTIGATIVE-LABORATORY-INSTRUCTION-ON-CONTENT-KNOWLEDGE-AND-SCIENCE-PROCESS-SKILL-ACHIEVEMENT-ACROSS-LEARNING-STYLES.pdf,2006,2005-2009,Route_A_Modern,success,success,success,success,1,1,1,1
jae_77aa3e74ac91,2006_EVALUATION-OF-A-LIVESTOCK-ETHICS-CURRICULUM-FOR-HIGH-SCHOOL-YOUTH.pdf,2006,2005-2009,Route_A_Modern,success,success,success,success,1,1,1,1
jae_b60b0039fc8f,2006_EXPLORING-RELATIONSHIPS-OF-TEACHERS-SENSE-OF-EFFICACY-IN-TWO-STUDENT-TEACHING-PROGRAMS.pdf,2006,2005-2009,Route_A_Modern,success,success,success,success,1,1,1,1
jae_b2dcd62b76ee,2006_FACTORS-CONTRIBUTING-TO-VOLUNTEER-ADMINISTRATION-LEADERSHIP-PROFICIENCY-OF-SOUTHERN-REGION-4-H-COUNTY-FACULTY.pdf,2006,2005-2009,Route_A_Modern,success,success,success,success,1,1,1,1
jae_3eec6968f063,2006_FOOD-LAND-AND-PEOPLE-CONTENT-ANALYSIS-AND-CORRELATION-TO-ARKANSAS-STATE-STANDARDS.pdf,2006,2005-2009,Route_A_Modern,success,success,success,success,1,1,1,1
jae_17ba1c32acf5,2006_IDENTIFYING-CONTENT-FOR-AN-OPEN-COURSEWARE-PRE-SERVICE-AGRICULTURAL-EDUCATION-PROGRAM-PLANNING-COURSE.pdf,2006,2005-2009,Route_A_Modern,success,success,success,success,1,1,1,1
jae_c14ff4f7fe5b,2006_IMPACT-OF-AN-URBAN-SERVICE-LEARNING-EXPERIENCE-ON-AGRICULTURAL-EDUCATION-STUDENTS.pdf,2006,2005-2009,Route_A_Modern,success,success,success,success,1,1,1,1
jae_486f9e71b53b,2006_LEADERSHIP-BEHAVIORS-EXHIBITED-BY-FFA-CHAPTER-PRESIDENTS.pdf,2006,2005-2009,Route_A_Modern,success,success,success,success,1,1,1,1
jae_342f7f11b04a,2006_LEADERSHIP-STYLES-OF-CURRENT-EXTENSION-LEADERS.pdf,2006,2005-2009,Route_A_Modern,success,success,success,success,1,1,1,1
jae_6328a50af5ab,2006_LEARNING-STYLE-AND-PERSONALITY-TYPE-PREFERENCES-OF-COMMUNITY-DEVELOPMENT-EXTENSION-EDUCATORS.pdf,2006,2005-2009,Route_A_Modern,success,success,success,success,1,1,1,1
jae_15e54d8ecc3d,2006_LOCAL-FARM-BUREAU-LEADERSHIP-NEEDS-ASSESSMENT-A-QUALITATIVE-STUDY.pdf,2006,2005-2009,Route_A_Modern,success,success,success,success,1,1,1,1
jae_29e33f956452,2006_MEASURING-LEARNING-IN-THE-AFFECTIVE-DOMAIN-USING-REFLECTIVE-WRITING-ABOUT-A-VIRTUAL-INTERNATIONAL-AGRICULTURE-EXPERIENCE.pdf,2006,2005-2009,Route_A_Modern,success,success,success,success,1,1,1,1
